item,itemLabel,startDate,endDate,sourceDate,psid
Q112973440,Leroy Rogers,1994,2005,2022-07-08,Q112973440-26C93EC9-FC9C-4DA9-9218-C7872F1014DC
Q106063294,David Carty,2005,2010,2022-07-08,Q106063294-AC45A552-805F-4EB0-8915-4DF6D2D50FA3
Q43284547,Barbara Webster-Bourne,2010,2015,2022-07-08,Q43284547-D80610D1-0C50-4FF0-ADD6-78A02CCEF308
Q112973440,Leroy Rogers,2015,2018,2022-07-08,Q112973440-E2C3A02C-3E02-4B80-88B7-C02D3485F8F6
Q112973441,Terry Harrigan,2018,2020,2022-07-08,Q112973441-4521054B-EAF7-4DAB-B026-DBAD8F66D4D9
Q43284547,Barbara Webster-Bourne,2020,,2022-07-08,Q43284547-60E56926-4232-42EA-BEE7-6499E0CDA324
