id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q635902,Governor of Anguilla,Q145,Q25228,,,1982,,,,Governor of Anguilla
Q493655,Premier of Anguilla,Q25228,Q25228,,,2019-05-14,,Q112973320,,Premier of Anguilla
Q107772309,Minister of Economic Development,Q145,Q25228,,,,,,,
Q107772502,Minister of Finance,Q145,Q25228,,,,,,,
Q107772588,Minister of Home Affairs,Q145,Q25228,,,,,,,
Q107772038,Minister of Social Development,Q145,Q25228,,,,,,,
Q107772441,Minister of MICUH,Q145,Q25228,,,,,,,
Q112973354,Speaker of the Anguilla House of Assembly,,,,,,,,,
